timestamp,pod,nr_periods,nr_throttled,throttled_usec
1771605168.464691893,rqdelay-cms88,0,0,0
1771605168.464691893,rqdelay-v9tjl,0,0,0
1771605169.217637973,auth-7b7f6559d5-t7pnq,330,162,7258385
1771605169.217637973,execution-6445bbb759-vk6xk,329,7,572146
1771605169.217637973,gateway-695b648d4f-ltwgg,328,175,8052832
1771605169.217637973,jaeger-5b98486cdb-5chnh,11238,0,0
1771605169.217637973,marketdata-74dd4b564c-pm4xr,333,301,86328626
1771605169.217637973,redis-7c9f8cfd8-8fjd4,154973,1,6676
1771605169.217637973,risk-67c98ff578-rlv99,332,131,5968335
1771605169.217637973,rqdelay-cms88,0,0,0
1771605169.217637973,rqdelay-v9tjl,0,0,0
1771605169.965429296,auth-7b7f6559d5-t7pnq,332,162,7258385
1771605169.965429296,execution-6445bbb759-vk6xk,331,7,572146
1771605169.965429296,gateway-695b648d4f-ltwgg,330,175,8052832
1771605169.965429296,jaeger-5b98486cdb-5chnh,11240,0,0
1771605169.965429296,marketdata-74dd4b564c-pm4xr,335,301,86328626
1771605169.965429296,redis-7c9f8cfd8-8fjd4,154977,1,6676
1771605169.965429296,risk-67c98ff578-rlv99,334,131,5968335
1771605169.965429296,rqdelay-cms88,0,0,0
1771605169.965429296,rqdelay-v9tjl,0,0,0
1771605170.748346630,auth-7b7f6559d5-t7pnq,334,162,7258385
1771605170.748346630,execution-6445bbb759-vk6xk,333,7,572146
1771605170.748346630,gateway-695b648d4f-ltwgg,332,175,8052832
1771605170.748346630,jaeger-5b98486cdb-5chnh,11242,0,0
1771605170.748346630,marketdata-74dd4b564c-pm4xr,337,301,86328626
1771605170.748346630,redis-7c9f8cfd8-8fjd4,154983,1,6676
1771605170.748346630,risk-67c98ff578-rlv99,336,131,5968335
1771605170.748346630,rqdelay-cms88,0,0,0
1771605170.748346630,rqdelay-v9tjl,0,0,0
1771605171.500437562,auth-7b7f6559d5-t7pnq,336,162,7258385
1771605171.500437562,execution-6445bbb759-vk6xk,335,7,572146
1771605171.500437562,gateway-695b648d4f-ltwgg,334,175,8052832
1771605171.500437562,jaeger-5b98486cdb-5chnh,11244,0,0
1771605171.500437562,marketdata-74dd4b564c-pm4xr,339,301,86328626
1771605171.500437562,redis-7c9f8cfd8-8fjd4,154988,1,6676
1771605171.500437562,risk-67c98ff578-rlv99,338,131,5968335
1771605171.500437562,rqdelay-cms88,0,0,0
1771605171.500437562,rqdelay-v9tjl,0,0,0
1771605172.234156054,auth-7b7f6559d5-t7pnq,338,162,7258385
1771605172.234156054,execution-6445bbb759-vk6xk,337,7,572146
1771605172.234156054,gateway-695b648d4f-ltwgg,336,175,8052832
1771605172.234156054,jaeger-5b98486cdb-5chnh,11246,0,0
1771605172.234156054,marketdata-74dd4b564c-pm4xr,341,301,86328626
1771605172.234156054,redis-7c9f8cfd8-8fjd4,154993,1,6676
1771605172.234156054,risk-67c98ff578-rlv99,340,131,5968335
1771605172.234156054,rqdelay-cms88,0,0,0
1771605172.234156054,rqdelay-v9tjl,0,0,0
1771605172.998977502,auth-7b7f6559d5-t7pnq,342,162,7258385
1771605172.998977502,execution-6445bbb759-vk6xk,341,7,572146
1771605172.998977502,gateway-695b648d4f-ltwgg,338,175,8052832
1771605172.998977502,jaeger-5b98486cdb-5chnh,11253,0,0
1771605172.998977502,marketdata-74dd4b564c-pm4xr,343,301,86328626
1771605172.998977502,redis-7c9f8cfd8-8fjd4,154999,1,6676
1771605172.998977502,risk-67c98ff578-rlv99,344,131,5968335
1771605172.998977502,rqdelay-cms88,0,0,0
1771605172.998977502,rqdelay-v9tjl,0,0,0
1771605173.764452793,auth-7b7f6559d5-t7pnq,344,162,7258385
1771605173.764452793,execution-6445bbb759-vk6xk,343,7,572146
1771605173.764452793,gateway-695b648d4f-ltwgg,340,175,8052832
1771605173.764452793,jaeger-5b98486cdb-5chnh,11255,0,0
1771605173.764452793,marketdata-74dd4b564c-pm4xr,345,301,86328626
1771605173.764452793,redis-7c9f8cfd8-8fjd4,155004,1,6676
1771605173.764452793,risk-67c98ff578-rlv99,346,131,5968335
1771605173.764452793,rqdelay-cms88,0,0,0
1771605173.764452793,rqdelay-v9tjl,0,0,0
1771605174.516615843,auth-7b7f6559d5-t7pnq,346,162,7258385
1771605174.516615843,execution-6445bbb759-vk6xk,345,7,572146
1771605174.516615843,gateway-695b648d4f-ltwgg,342,175,8052832
1771605174.516615843,jaeger-5b98486cdb-5chnh,11257,0,0
1771605174.516615843,marketdata-74dd4b564c-pm4xr,347,301,86328626
1771605174.516615843,redis-7c9f8cfd8-8fjd4,155009,1,6676
1771605174.516615843,risk-67c98ff578-rlv99,348,131,5968335
1771605174.516615843,rqdelay-cms88,0,0,0
1771605174.516615843,rqdelay-v9tjl,0,0,0
1771605175.249469706,auth-7b7f6559d5-t7pnq,349,162,7258385
1771605175.249469706,execution-6445bbb759-vk6xk,348,7,572146
1771605175.249469706,gateway-695b648d4f-ltwgg,347,176,8123762
1771605175.249469706,jaeger-5b98486cdb-5chnh,11259,0,0
1771605175.249469706,marketdata-74dd4b564c-pm4xr,355,307,87297828
1771605175.249469706,redis-7c9f8cfd8-8fjd4,155019,1,6676
1771605175.249469706,risk-67c98ff578-rlv99,357,133,6063851
1771605175.249469706,rqdelay-cms88,0,0,0
1771605175.249469706,rqdelay-v9tjl,0,0,0
1771605176.255038316,auth-7b7f6559d5-t7pnq,359,172,7718133
1771605176.255038316,execution-6445bbb759-vk6xk,358,8,572146
1771605176.255038316,gateway-695b648d4f-ltwgg,356,183,9001331
1771605176.255038316,jaeger-5b98486cdb-5chnh,11267,0,0
1771605176.255038316,marketdata-74dd4b564c-pm4xr,363,314,88673975
1771605176.255038316,redis-7c9f8cfd8-8fjd4,155027,1,6676
1771605176.255038316,risk-67c98ff578-rlv99,366,139,6609725
1771605176.255038316,rqdelay-cms88,0,0,0
1771605176.255038316,rqdelay-v9tjl,0,0,0
1771605177.139679083,auth-7b7f6559d5-t7pnq,368,178,7920726
1771605177.139679083,execution-6445bbb759-vk6xk,367,8,572146
1771605177.139679083,gateway-695b648d4f-ltwgg,365,187,9493312
1771605177.139679083,jaeger-5b98486cdb-5chnh,11274,0,0
1771605177.139679083,marketdata-74dd4b564c-pm4xr,372,323,90385502
1771605177.139679083,redis-7c9f8cfd8-8fjd4,155036,1,6676
1771605177.139679083,risk-67c98ff578-rlv99,375,146,7033179
1771605177.139679083,rqdelay-cms88,0,0,0
1771605177.139679083,rqdelay-v9tjl,0,0,0
1771605178.040261414,auth-7b7f6559d5-t7pnq,377,186,8110773
1771605178.040261414,execution-6445bbb759-vk6xk,376,8,572146
1771605178.040261414,gateway-695b648d4f-ltwgg,374,194,10550533
1771605178.040261414,jaeger-5b98486cdb-5chnh,11281,0,0
1771605178.040261414,marketdata-74dd4b564c-pm4xr,382,333,92373948
1771605178.040261414,redis-7c9f8cfd8-8fjd4,155045,1,6676
1771605178.040261414,risk-67c98ff578-rlv99,384,153,8059153
1771605178.040261414,rqdelay-cms88,0,0,0
1771605178.040261414,rqdelay-v9tjl,0,0,0
1771605179.002714255,auth-7b7f6559d5-t7pnq,386,190,8263749
1771605179.002714255,execution-6445bbb759-vk6xk,386,8,572146
1771605179.002714255,gateway-695b648d4f-ltwgg,383,199,11050752
1771605179.002714255,jaeger-5b98486cdb-5chnh,11288,0,0
1771605179.002714255,marketdata-74dd4b564c-pm4xr,390,341,94234161
1771605179.002714255,redis-7c9f8cfd8-8fjd4,155054,1,6676
1771605179.002714255,risk-67c98ff578-rlv99,392,154,8098356
1771605179.002714255,rqdelay-cms88,0,0,0
1771605179.002714255,rqdelay-v9tjl,0,0,0
1771605179.779709278,auth-7b7f6559d5-t7pnq,394,194,8370169
1771605179.779709278,execution-6445bbb759-vk6xk,393,8,572146
1771605179.779709278,gateway-695b648d4f-ltwgg,391,201,11205663
1771605179.779709278,jaeger-5b98486cdb-5chnh,11293,0,0
1771605179.779709278,marketdata-74dd4b564c-pm4xr,400,351,97021957
1771605179.779709278,redis-7c9f8cfd8-8fjd4,155064,1,6676
1771605179.779709278,risk-67c98ff578-rlv99,402,162,8581766
1771605179.779709278,rqdelay-cms88,0,0,0
1771605179.779709278,rqdelay-v9tjl,0,0,0
1771605180.762779287,auth-7b7f6559d5-t7pnq,404,199,8511103
1771605180.762779287,execution-6445bbb759-vk6xk,403,8,572146
1771605180.762779287,gateway-695b648d4f-ltwgg,401,206,11537664
1771605180.762779287,jaeger-5b98486cdb-5chnh,11305,0,0
1771605180.762779287,marketdata-74dd4b564c-pm4xr,411,362,99574517
1771605180.762779287,redis-7c9f8cfd8-8fjd4,155075,1,6676
1771605180.762779287,risk-67c98ff578-rlv99,413,166,8924444
1771605180.762779287,rqdelay-cms88,0,0,0
1771605180.762779287,rqdelay-v9tjl,0,0,0
1771605181.845759366,auth-7b7f6559d5-t7pnq,415,205,8648399
1771605181.845759366,execution-6445bbb759-vk6xk,414,8,572146
1771605181.845759366,gateway-695b648d4f-ltwgg,412,211,11794616
1771605181.845759366,jaeger-5b98486cdb-5chnh,11366,4,114485
1771605181.845759366,marketdata-74dd4b564c-pm4xr,471,421,120127499
1771605181.845759366,redis-7c9f8cfd8-8fjd4,155134,1,6676
1771605181.845759366,risk-67c98ff578-rlv99,473,185,9800858
1771605181.845759366,rqdelay-cms88,0,0,0
1771605181.845759366,rqdelay-v9tjl,0,0,0
1771605187.846015797,auth-7b7f6559d5-t7pnq,475,217,9100131
1771605187.846015797,execution-6445bbb759-vk6xk,474,9,715066
1771605187.846015797,gateway-695b648d4f-ltwgg,472,239,12740944
1771605187.846015797,marketdata-74dd4b564c-pm4xr,501,451,130186046
1771605187.846015797,redis-7c9f8cfd8-8fjd4,155164,1,6676
1771605187.846015797,risk-67c98ff578-rlv99,503,194,10455321
1771605187.846015797,rqdelay-cms88,0,0,0
1771605187.846015797,rqdelay-v9tjl,0,0,0
1771605190.901483151,auth-7b7f6559d5-t7pnq,506,228,9527257
1771605190.901483151,execution-6445bbb759-vk6xk,505,10,734095
1771605190.901483151,gateway-695b648d4f-ltwgg,503,252,13152877
1771605190.901483151,jaeger-5b98486cdb-5chnh,4,0,0
1771605190.901483151,marketdata-74dd4b564c-pm4xr,511,461,132990952
1771605190.901483151,redis-7c9f8cfd8-8fjd4,155173,1,6676
1771605190.901483151,risk-67c98ff578-rlv99,513,198,10708234
1771605190.901483151,rqdelay-cms88,0,0,0
1771605190.901483151,rqdelay-v9tjl,0,0,0
1771605191.890839328,auth-7b7f6559d5-t7pnq,515,231,9581549
1771605191.890839328,execution-6445bbb759-vk6xk,515,10,754863
1771605191.890839328,gateway-695b648d4f-ltwgg,512,259,13685648
1771605191.890839328,jaeger-5b98486cdb-5chnh,6,0,0
1771605191.890839328,marketdata-74dd4b564c-pm4xr,519,469,135469186
1771605191.890839328,redis-7c9f8cfd8-8fjd4,155181,1,6676
1771605191.890839328,risk-67c98ff578-rlv99,521,200,10854505
1771605191.890839328,rqdelay-cms88,0,0,0
1771605191.890839328,rqdelay-v9tjl,0,0,0
1771605192.675296885,auth-7b7f6559d5-t7pnq,523,232,9623723
1771605192.675296885,execution-6445bbb759-vk6xk,522,10,754863
1771605192.675296885,gateway-695b648d4f-ltwgg,520,264,13731718
1771605192.675296885,jaeger-5b98486cdb-5chnh,10,0,0
1771605192.675296885,marketdata-74dd4b564c-pm4xr,528,478,138477763
1771605192.675296885,redis-7c9f8cfd8-8fjd4,155190,1,6676
1771605192.675296885,risk-67c98ff578-rlv99,530,201,10888254
1771605192.675296885,rqdelay-cms88,0,0,0
1771605192.675296885,rqdelay-v9tjl,0,0,0
1771605193.590105476,auth-7b7f6559d5-t7pnq,532,232,9639340
1771605193.590105476,execution-6445bbb759-vk6xk,532,10,754863
1771605193.590105476,gateway-695b648d4f-ltwgg,530,273,14317427
1771605193.590105476,jaeger-5b98486cdb-5chnh,17,0,0
1771605193.590105476,marketdata-74dd4b564c-pm4xr,537,487,141600176
1771605193.590105476,redis-7c9f8cfd8-8fjd4,155199,1,6676
1771605193.590105476,risk-67c98ff578-rlv99,539,208,11138488
1771605193.590105476,rqdelay-cms88,0,0,0
1771605193.590105476,rqdelay-v9tjl,0,0,0
1771605194.459290604,auth-7b7f6559d5-t7pnq,541,234,9835581
1771605194.459290604,execution-6445bbb759-vk6xk,540,10,754863
1771605194.459290604,gateway-695b648d4f-ltwgg,538,280,14381643
1771605194.459290604,jaeger-5b98486cdb-5chnh,22,0,0
1771605194.459290604,marketdata-74dd4b564c-pm4xr,545,495,144808546
1771605194.459290604,redis-7c9f8cfd8-8fjd4,155207,1,6676
1771605194.459290604,risk-67c98ff578-rlv99,547,213,11287066
1771605194.459290604,rqdelay-cms88,0,0,0
1771605194.459290604,rqdelay-v9tjl,0,0,0
1771605195.255997068,auth-7b7f6559d5-t7pnq,549,237,9950858
1771605195.255997068,execution-6445bbb759-vk6xk,548,10,754863
1771605195.255997068,gateway-695b648d4f-ltwgg,546,285,14561924
1771605195.255997068,jaeger-5b98486cdb-5chnh,30,0,0
1771605195.255997068,marketdata-74dd4b564c-pm4xr,553,503,147426250
1771605195.255997068,redis-7c9f8cfd8-8fjd4,155215,1,6676
1771605195.255997068,risk-67c98ff578-rlv99,555,219,11429596
1771605195.255997068,rqdelay-cms88,0,0,0
1771605195.255997068,rqdelay-v9tjl,0,0,0
1771605196.038614979,auth-7b7f6559d5-t7pnq,557,241,10119661
1771605196.038614979,execution-6445bbb759-vk6xk,556,10,754863
1771605196.038614979,gateway-695b648d4f-ltwgg,554,289,14602865
1771605196.038614979,jaeger-5b98486cdb-5chnh,36,0,0
1771605196.038614979,marketdata-74dd4b564c-pm4xr,561,511,149396340
1771605196.038614979,redis-7c9f8cfd8-8fjd4,155222,1,6676
1771605196.038614979,risk-67c98ff578-rlv99,563,226,11805936
1771605196.038614979,rqdelay-cms88,0,0,0
1771605196.038614979,rqdelay-v9tjl,0,0,0
1771605196.894980935,auth-7b7f6559d5-t7pnq,565,245,10285393
1771605196.894980935,execution-6445bbb759-vk6xk,565,10,754863
1771605196.894980935,gateway-695b648d4f-ltwgg,562,293,14678484
1771605196.894980935,jaeger-5b98486cdb-5chnh,44,0,0
1771605196.894980935,marketdata-74dd4b564c-pm4xr,569,519,152912471
1771605196.894980935,redis-7c9f8cfd8-8fjd4,155231,1,6676
1771605196.894980935,risk-67c98ff578-rlv99,571,231,12023868
1771605196.894980935,rqdelay-cms88,0,0,0
1771605196.894980935,rqdelay-v9tjl,0,0,0
1771605197.652678653,auth-7b7f6559d5-t7pnq,573,250,10551412
1771605197.652678653,execution-6445bbb759-vk6xk,572,10,759887
1771605197.652678653,gateway-695b648d4f-ltwgg,570,301,15641322
1771605197.652678653,jaeger-5b98486cdb-5chnh,50,0,0
1771605197.652678653,marketdata-74dd4b564c-pm4xr,577,527,155161581
1771605197.652678653,redis-7c9f8cfd8-8fjd4,155239,1,6676
1771605197.652678653,risk-67c98ff578-rlv99,579,235,12267945
1771605197.652678653,rqdelay-cms88,0,0,0
1771605197.652678653,rqdelay-v9tjl,0,0,0
1771605198.480123393,auth-7b7f6559d5-t7pnq,581,253,10597861
1771605198.480123393,execution-6445bbb759-vk6xk,580,11,818759
1771605198.480123393,gateway-695b648d4f-ltwgg,579,304,15785273
1771605198.480123393,jaeger-5b98486cdb-5chnh,59,0,0
1771605198.480123393,marketdata-74dd4b564c-pm4xr,587,537,158387560
1771605198.480123393,redis-7c9f8cfd8-8fjd4,155248,1,6676
1771605198.480123393,risk-67c98ff578-rlv99,589,238,12598120
1771605198.480123393,rqdelay-cms88,0,0,0
1771605198.480123393,rqdelay-v9tjl,0,0,0
1771605199.491538429,auth-7b7f6559d5-t7pnq,591,260,10862270
1771605199.491538429,execution-6445bbb759-vk6xk,591,11,823802
1771605199.491538429,gateway-695b648d4f-ltwgg,588,309,16183757
1771605199.491538429,jaeger-5b98486cdb-5chnh,68,0,0
1771605199.491538429,marketdata-74dd4b564c-pm4xr,596,546,160492384
1771605199.491538429,redis-7c9f8cfd8-8fjd4,155256,1,6676
1771605199.491538429,risk-67c98ff578-rlv99,598,242,12693120
1771605199.491538429,rqdelay-cms88,0,0,0
1771605199.491538429,rqdelay-v9tjl,0,0,0
1771605200.346771552,auth-7b7f6559d5-t7pnq,600,264,10960319
1771605200.346771552,execution-6445bbb759-vk6xk,599,11,823802
1771605200.346771552,gateway-695b648d4f-ltwgg,597,313,16346149
1771605200.346771552,jaeger-5b98486cdb-5chnh,74,0,0
1771605200.346771552,marketdata-74dd4b564c-pm4xr,605,554,163212980
1771605200.346771552,redis-7c9f8cfd8-8fjd4,155265,1,6676
1771605200.346771552,risk-67c98ff578-rlv99,607,247,13310879
1771605200.346771552,rqdelay-cms88,0,0,0
1771605200.346771552,rqdelay-v9tjl,0,0,0
1771605201.248518200,auth-7b7f6559d5-t7pnq,609,267,11035558
1771605201.248518200,execution-6445bbb759-vk6xk,608,11,823802
1771605201.248518200,gateway-695b648d4f-ltwgg,606,318,16395424
1771605201.248518200,jaeger-5b98486cdb-5chnh,82,0,0
1771605201.248518200,marketdata-74dd4b564c-pm4xr,613,562,166385519
1771605201.248518200,redis-7c9f8cfd8-8fjd4,155272,1,6676
1771605201.248518200,risk-67c98ff578-rlv99,615,250,13343751
1771605201.248518200,rqdelay-cms88,0,0,0
1771605201.248518200,rqdelay-v9tjl,0,0,0
1771605202.055137449,auth-7b7f6559d5-t7pnq,617,274,11653226
1771605202.055137449,execution-6445bbb759-vk6xk,616,11,823802
1771605202.055137449,gateway-695b648d4f-ltwgg,614,324,16763963
1771605202.055137449,jaeger-5b98486cdb-5chnh,89,0,0
1771605202.055137449,marketdata-74dd4b564c-pm4xr,621,570,169074289
1771605202.055137449,redis-7c9f8cfd8-8fjd4,155280,1,6676
1771605202.055137449,risk-67c98ff578-rlv99,624,256,13672262
1771605202.055137449,rqdelay-cms88,0,0,0
1771605202.055137449,rqdelay-v9tjl,0,0,0
1771605202.934527305,auth-7b7f6559d5-t7pnq,626,282,12146858
1771605202.934527305,execution-6445bbb759-vk6xk,625,11,823802
1771605202.934527305,gateway-695b648d4f-ltwgg,623,333,17997924
1771605202.934527305,jaeger-5b98486cdb-5chnh,98,0,0
1771605202.934527305,marketdata-74dd4b564c-pm4xr,630,579,171245050
1771605202.934527305,redis-7c9f8cfd8-8fjd4,155286,1,6676
1771605202.934527305,risk-67c98ff578-rlv99,632,263,14023088
1771605202.934527305,rqdelay-cms88,0,0,0
1771605202.934527305,rqdelay-v9tjl,0,0,0
1771605203.803083469,auth-7b7f6559d5-t7pnq,634,288,12762887
1771605203.803083469,execution-6445bbb759-vk6xk,634,11,823802
1771605203.803083469,gateway-695b648d4f-ltwgg,631,334,17998450
1771605203.803083469,jaeger-5b98486cdb-5chnh,107,0,0
1771605203.803083469,marketdata-74dd4b564c-pm4xr,640,589,173995889
1771605203.803083469,redis-7c9f8cfd8-8fjd4,155297,1,6676
1771605203.803083469,risk-67c98ff578-rlv99,642,268,14257203
1771605203.803083469,rqdelay-cms88,0,0,0
1771605203.803083469,rqdelay-v9tjl,0,0,0
1771605204.788786445,auth-7b7f6559d5-t7pnq,644,295,13056155
1771605204.788786445,execution-6445bbb759-vk6xk,644,11,823802
1771605204.788786445,gateway-695b648d4f-ltwgg,641,338,18030010
1771605204.788786445,jaeger-5b98486cdb-5chnh,114,0,0
1771605204.788786445,marketdata-74dd4b564c-pm4xr,650,599,176572538
1771605204.788786445,redis-7c9f8cfd8-8fjd4,155306,1,6676
1771605204.788786445,risk-67c98ff578-rlv99,652,274,14470480
1771605204.788786445,rqdelay-cms88,0,0,0
1771605204.788786445,rqdelay-v9tjl,0,0,0
1771605205.754586311,auth-7b7f6559d5-t7pnq,654,300,13540721
1771605205.754586311,execution-6445bbb759-vk6xk,653,11,823802
1771605205.754586311,gateway-695b648d4f-ltwgg,651,343,18234126
1771605205.754586311,jaeger-5b98486cdb-5chnh,121,0,0
1771605205.754586311,marketdata-74dd4b564c-pm4xr,658,607,179862439
1771605205.754586311,redis-7c9f8cfd8-8fjd4,155314,1,6676
1771605205.754586311,risk-67c98ff578-rlv99,660,278,14558313
1771605205.754586311,rqdelay-cms88,0,0,0
1771605205.754586311,rqdelay-v9tjl,0,0,0
1771605206.604780301,auth-7b7f6559d5-t7pnq,662,303,13607486
1771605206.604780301,execution-6445bbb759-vk6xk,662,11,823802
1771605206.604780301,gateway-695b648d4f-ltwgg,659,346,18254514
1771605206.604780301,jaeger-5b98486cdb-5chnh,129,0,0
1771605206.604780301,marketdata-74dd4b564c-pm4xr,667,616,182474039
1771605206.604780301,redis-7c9f8cfd8-8fjd4,155324,1,6676
1771605206.604780301,risk-67c98ff578-rlv99,669,281,14725767
1771605206.604780301,rqdelay-cms88,0,0,0
1771605206.604780301,rqdelay-v9tjl,0,0,0
1771605207.478847637,auth-7b7f6559d5-t7pnq,671,304,13650901
1771605207.478847637,execution-6445bbb759-vk6xk,670,11,823802
1771605207.478847637,gateway-695b648d4f-ltwgg,668,352,18360883
1771605207.478847637,jaeger-5b98486cdb-5chnh,137,0,0
1771605207.478847637,marketdata-74dd4b564c-pm4xr,676,625,186595347
1771605207.478847637,redis-7c9f8cfd8-8fjd4,155333,1,6676
1771605207.478847637,risk-67c98ff578-rlv99,678,283,14770598
1771605207.478847637,rqdelay-cms88,0,0,0
1771605207.478847637,rqdelay-v9tjl,0,0,0
1771605208.381492579,auth-7b7f6559d5-t7pnq,680,310,14059389
1771605208.381492579,execution-6445bbb759-vk6xk,679,11,823802
1771605208.381492579,gateway-695b648d4f-ltwgg,678,355,18543917
1771605208.381492579,jaeger-5b98486cdb-5chnh,146,0,0
1771605208.381492579,marketdata-74dd4b564c-pm4xr,685,634,189753511
1771605208.381492579,redis-7c9f8cfd8-8fjd4,155341,1,6676
1771605208.381492579,risk-67c98ff578-rlv99,687,287,15196639
1771605208.381492579,rqdelay-cms88,0,0,0
1771605208.381492579,rqdelay-v9tjl,0,0,0
1771605209.259643560,auth-7b7f6559d5-t7pnq,689,312,14123654
1771605209.259643560,execution-6445bbb759-vk6xk,688,11,823802
1771605209.259643560,gateway-695b648d4f-ltwgg,686,361,19096235
1771605209.259643560,jaeger-5b98486cdb-5chnh,152,0,0
1771605209.259643560,marketdata-74dd4b564c-pm4xr,694,643,192470934
1771605209.259643560,redis-7c9f8cfd8-8fjd4,155350,1,6676
1771605209.259643560,risk-67c98ff578-rlv99,696,293,15348778
1771605209.259643560,rqdelay-cms88,0,0,0
1771605209.259643560,rqdelay-v9tjl,0,0,0
1771605210.162667028,auth-7b7f6559d5-t7pnq,698,317,14408480
1771605210.162667028,execution-6445bbb759-vk6xk,697,12,1006488
1771605210.162667028,gateway-695b648d4f-ltwgg,695,365,19269166
1771605210.162667028,jaeger-5b98486cdb-5chnh,160,0,0
1771605210.162667028,marketdata-74dd4b564c-pm4xr,702,651,194664285
1771605210.162667028,redis-7c9f8cfd8-8fjd4,155358,1,6676
1771605210.162667028,risk-67c98ff578-rlv99,704,300,15630266
1771605210.162667028,rqdelay-cms88,0,0,0
1771605210.162667028,rqdelay-v9tjl,0,0,0
1771605210.954556279,auth-7b7f6559d5-t7pnq,706,323,14675480
1771605210.954556279,execution-6445bbb759-vk6xk,705,12,1006488
1771605210.954556279,gateway-695b648d4f-ltwgg,704,374,19560945
1771605210.954556279,jaeger-5b98486cdb-5chnh,169,0,0
1771605210.954556279,marketdata-74dd4b564c-pm4xr,711,660,197434175
1771605210.954556279,redis-7c9f8cfd8-8fjd4,155368,1,6676
1771605210.954556279,risk-67c98ff578-rlv99,713,305,15828336
1771605210.954556279,rqdelay-cms88,0,0,0
1771605210.954556279,rqdelay-v9tjl,0,0,0
1771605211.875232686,auth-7b7f6559d5-t7pnq,715,329,14961344
1771605211.875232686,execution-6445bbb759-vk6xk,714,13,1144230
1771605211.875232686,gateway-695b648d4f-ltwgg,713,376,19597115
1771605211.875232686,jaeger-5b98486cdb-5chnh,176,0,0
1771605211.875232686,marketdata-74dd4b564c-pm4xr,720,669,200163966
1771605211.875232686,redis-7c9f8cfd8-8fjd4,155377,1,6676
1771605211.875232686,risk-67c98ff578-rlv99,722,310,16137279
1771605211.875232686,rqdelay-cms88,0,0,0
1771605211.875232686,rqdelay-v9tjl,0,0,0
1771605212.793715405,auth-7b7f6559d5-t7pnq,725,336,15120431
1771605212.793715405,execution-6445bbb759-vk6xk,724,13,1144230
1771605212.793715405,gateway-695b648d4f-ltwgg,721,381,19951464
1771605212.793715405,jaeger-5b98486cdb-5chnh,185,0,0
1771605212.793715405,marketdata-74dd4b564c-pm4xr,728,677,201608818
1771605212.793715405,redis-7c9f8cfd8-8fjd4,155385,1,6676
1771605212.793715405,risk-67c98ff578-rlv99,731,312,16348270
1771605212.793715405,rqdelay-cms88,0,0,0
1771605212.793715405,rqdelay-v9tjl,0,0,0
1771605213.635699195,auth-7b7f6559d5-t7pnq,733,341,15280854
1771605213.635699195,execution-6445bbb759-vk6xk,732,13,1144230
1771605213.635699195,gateway-695b648d4f-ltwgg,732,389,21278750
1771605213.635699195,jaeger-5b98486cdb-5chnh,195,0,0
1771605213.635699195,marketdata-74dd4b564c-pm4xr,740,689,203868954
1771605213.635699195,redis-7c9f8cfd8-8fjd4,155396,1,6676
1771605213.635699195,risk-67c98ff578-rlv99,742,320,16603512
1771605213.635699195,rqdelay-cms88,0,0,0
1771605213.635699195,rqdelay-v9tjl,0,0,0
1771605214.746800211,auth-7b7f6559d5-t7pnq,744,347,15476659
1771605214.746800211,execution-6445bbb759-vk6xk,743,13,1144230
1771605214.746800211,gateway-695b648d4f-ltwgg,741,394,21995015
1771605214.746800211,jaeger-5b98486cdb-5chnh,201,0,0
1771605214.746800211,marketdata-74dd4b564c-pm4xr,747,695,204726647
1771605214.746800211,redis-7c9f8cfd8-8fjd4,155402,1,6676
1771605214.746800211,risk-67c98ff578-rlv99,750,325,17556182
1771605214.746800211,rqdelay-cms88,0,0,0
1771605214.746800211,rqdelay-v9tjl,0,0,0
1771605215.536490910,auth-7b7f6559d5-t7pnq,752,350,15552640
1771605215.536490910,execution-6445bbb759-vk6xk,751,13,1144230
1771605215.536490910,gateway-695b648d4f-ltwgg,749,402,22703888
1771605215.536490910,jaeger-5b98486cdb-5chnh,209,0,0
1771605215.536490910,marketdata-74dd4b564c-pm4xr,756,701,205633678
1771605215.536490910,redis-7c9f8cfd8-8fjd4,155411,1,6676
1771605215.536490910,risk-67c98ff578-rlv99,759,331,18313644
1771605215.536490910,rqdelay-cms88,0,0,0
1771605215.536490910,rqdelay-v9tjl,0,0,0
1771605216.432567019,auth-7b7f6559d5-t7pnq,761,353,15689655
1771605216.432567019,execution-6445bbb759-vk6xk,760,13,1144230
1771605216.432567019,gateway-695b648d4f-ltwgg,758,405,23150293
1771605216.432567019,jaeger-5b98486cdb-5chnh,217,0,0
1771605216.432567019,marketdata-74dd4b564c-pm4xr,765,707,207028919
1771605216.432567019,redis-7c9f8cfd8-8fjd4,155420,1,6676
1771605216.432567019,risk-67c98ff578-rlv99,767,334,18523369
1771605216.432567019,rqdelay-cms88,0,0,0
1771605216.432567019,rqdelay-v9tjl,0,0,0
1771605217.306773953,auth-7b7f6559d5-t7pnq,770,359,15984271
1771605217.306773953,execution-6445bbb759-vk6xk,769,13,1144230
1771605217.306773953,gateway-695b648d4f-ltwgg,767,413,23951282
1771605217.306773953,jaeger-5b98486cdb-5chnh,226,0,0
1771605217.306773953,marketdata-74dd4b564c-pm4xr,773,714,209069838
1771605217.306773953,redis-7c9f8cfd8-8fjd4,155428,1,6676
1771605217.306773953,risk-67c98ff578-rlv99,775,339,18901355
1771605217.306773953,rqdelay-cms88,0,0,0
1771605217.306773953,rqdelay-v9tjl,0,0,0
